product_id,category,current_stock,reorder_point,daily_demand_forecast,30day_forecast,safety_stock,recommended_order_qty,days_until_stockout,urgency
1206,Sports,146,145,4.248119140044951,127.44357420134853,25.488714840269708,6.932289041618219,34.36815098327377,MEDIUM
1207,Food,111,54,3.8542368404975775,115.62710521492733,23.125421042985465,27.75252625791279,28.79947564033715,MEDIUM
1625,Clothing,97,62,4.416521501544951,132.49564504634853,26.49912900926971,61.99477405561822,21.962986021027696,MEDIUM
1212,Food,187,104,5.273796191765662,158.21388575296987,31.642777150593975,2.8566629035638584,35.45832891532211,MEDIUM
1633,Food,136,55,6.403957688361102,192.11873065083304,38.42374613016661,94.54247678099966,21.23686735894176,MEDIUM
1217,Home,196,131,6.605468115315827,198.1640434594748,39.632808691894965,41.79685215136976,29.67238605626494,MEDIUM
1340,Electronics,151,76,4.439720953671519,133.19162861014556,26.638325722029112,8.82995433217468,34.011146550804604,MEDIUM
1339,Home,110,101,4.102956909612924,123.08870728838772,24.617741457677546,37.70644874606526,26.80993303689789,MEDIUM
1222,Food,194,125,6.639722121865509,199.19166365596527,39.838332731193056,45.02999638715832,29.21809022114519,MEDIUM
1763,Sports,195,93,6.678916856719671,200.36750570159015,40.07350114031803,45.44100684190818,29.196350872942837,MEDIUM
1762,Sports,277,81,8.164182538013778,244.92547614041334,48.98509522808267,16.910571368495994,33.9286877418826,MEDIUM
1646,Food,225,138,6.864468455428679,205.93405366286038,41.18681073257208,22.12086439543245,32.77748327651816,MEDIUM
1330,Food,163,64,6.328560736603716,189.85682209811148,37.9713644196223,64.82818651773377,25.75625118950435,MEDIUM
1648,Electronics,123,60,4.450958942248297,133.52876826744892,26.705753653489786,37.234521920938704,27.63449440804535,MEDIUM
1326,Food,148,74,6.012004530833793,180.3601359250138,36.07202718500276,68.43216311001655,24.617413250597497,MEDIUM
1745,Food,162,70,6.0371268371911615,181.11380511573483,36.222761023146965,55.33656613888181,26.833956676545867,MEDIUM
1654,Sports,175,136,5.039437647862905,151.18312943588714,30.23662588717743,6.419755323064578,34.72609688388802,MEDIUM
1321,Clothing,180,70,5.077502546536047,152.32507639608139,30.465015279216278,2.790091675297674,35.450499207095206,MEDIUM
1243,Food,157,112,4.978685902552901,149.36057707658705,29.87211541531741,22.23269249190446,31.53442556388137,MEDIUM
1736,Electronics,232,50,7.105265746886433,213.157972406593,42.6315944813186,23.789566887911576,32.65183995428513,MEDIUM
1541,Clothing,192,115,7.048888293867597,211.4666488160279,42.293329763205584,61.75997857923349,27.238337734339822,MEDIUM
1843,Electronics,83,71,5.704210831361274,171.1263249408382,34.225264988167645,122.35158992900585,14.550654324288463,MEDIUM
1947,Home,85,69,6.429230415559618,192.87691246678855,38.575382493357715,146.45229496014628,13.220866963219791,MEDIUM
1954,Electronics,241,103,6.777348054888452,203.32044164665356,40.66408832933072,2.9845299759842874,35.55963159161767,MEDIUM
1968,Home,193,63,5.525368925129878,165.76106775389633,33.152213550779265,5.913281304675593,34.9297943024616,MEDIUM
1528,Sports,176,71,5.060070462613661,151.8021138784098,30.360422775681965,6.162536654091781,34.78212434004157,MEDIUM
1498,Electronics,140,85,4.983962141146499,149.51886423439498,29.903772846878997,39.42263708127399,28.090101015052,MEDIUM
1079,Home,160,83,6.208674734686542,186.26024204059627,37.25204840811926,63.51229044871553,25.770394945335774,MEDIUM
1436,Clothing,116,51,7.136219302634361,214.08657907903083,42.81731581580617,140.90389489483698,16.2551058313438,MEDIUM
1943,Food,159,132,6.535059802141867,196.051794064256,39.210358812851204,76.26215287710721,24.330305278597102,MEDIUM
1470,Clothing,182,109,5.704668283079852,171.14004849239555,34.22800969847911,23.36805819087465,31.903695529469303,MEDIUM
1514,Home,184,57,6.75109438521089,202.5328315563267,40.506566311265345,59.039397867592044,27.25484040085039,MEDIUM
1937,Electronics,87,69,3.778760597543877,113.36281792631631,22.672563585263262,49.03538151157957,23.023422033284763,MEDIUM
1076,Electronics,179,149,5.679305949731142,170.37917849193425,34.075835698386854,25.455014190321094,31.517935745031284,MEDIUM
1963,Sports,76,69,5.565558730814556,166.96676192443667,33.393352384887336,124.36011430932399,13.655412452879983,MEDIUM
1438,Home,136,84,6.0853838095112165,182.5615142853365,36.512302857067304,83.07381714240381,22.348631451550734,MEDIUM
1936,Electronics,178,102,5.616962976958852,168.50888930876556,33.701777861753115,24.21066717051866,31.68972285026047,MEDIUM
1440,Electronics,175,134,6.852781462747743,205.58344388243228,41.116688776486455,71.70013265891873,25.537075850341022,MEDIUM
1467,Food,170,98,6.255587426143613,187.66762278430838,37.53352455686168,55.20114734117004,27.175705240650764,MEDIUM
1085,Electronics,153,61,5.237239905298196,157.11719715894588,31.423439431789177,35.54063659073506,29.213861264063773,MEDIUM
1977,Clothing,105,79,4.3502642382913495,130.5079271487405,26.1015854297481,51.60951257848859,24.13646487856581,MEDIUM
1964,Food,115,66,5.697043975211185,170.91131925633556,34.182263851267116,90.09358310760268,20.18590702483335,MEDIUM
1975,Home,142,73,4.906689451509286,147.2006835452786,29.44013670905572,34.6408202543343,28.940083003688187,MEDIUM
1465,Clothing,130,117,4.97751924799266,149.3255774397798,29.86511548795596,49.19069292773577,26.11742788386535,MEDIUM
1973,Sports,121,104,4.207763736895088,126.23291210685264,25.24658242137053,30.47949452822317,28.75636741175159,MEDIUM
1924,Food,94,62,5.800819591995736,174.02458775987208,34.80491755197442,114.8295053118465,16.204606695527293,MEDIUM
1925,Food,165,58,5.922384656733819,177.67153970201457,35.53430794040292,48.205847642417496,27.860399072929702,MEDIUM
1965,Clothing,153,120,6.18942644986233,185.6827934958699,37.13655869917398,69.81935219504388,24.71957640007228,MEDIUM
1929,Sports,216,107,6.749432075917217,202.48296227751652,40.496592455503304,26.979554733019825,32.00269260738454,MEDIUM
1972,Sports,173,107,4.824306073802848,144.72918221408545,28.945836442817093,0.6750186569025516,35.86007963703463,MEDIUM
1464,Clothing,97,90,7.507039879219663,225.2111963765899,45.04223927531798,173.25343565190786,12.921204837143199,MEDIUM
1969,Sports,165,52,6.1860949765154905,185.5828492954647,37.11656985909294,57.69941915455766,26.672723362055677,MEDIUM
1931,Electronics,101,61,4.685176488690901,140.55529466072704,28.11105893214541,67.66635359287244,21.557352267047833,MEDIUM
1447,Electronics,222,73,6.381961289285207,191.45883867855622,38.29176773571125,7.750606414267452,34.78554474667841,MEDIUM
1084,Electronics,149,107,7.22693625380137,216.8080876140411,43.361617522808224,111.16970513684936,20.617312062442224,MEDIUM
1911,Food,71,53,6.040342769000987,181.21028307002962,36.242056614005925,146.45233968403554,11.75429983284586,MEDIUM
1945,Food,79,53,5.789994110779309,173.6998233233793,34.73996466467586,129.43978798805514,13.64422804039207,MEDIUM
1455,Clothing,102,88,3.904799196079538,117.14397588238614,23.42879517647723,38.57277105886337,26.121701751631463,MEDIUM
1086,Electronics,155,52,7.87537882155619,236.2613646466857,47.252272929337146,128.51363757602286,19.681592912805648,MEDIUM
1959,Electronics,232,53,6.812716669373773,204.3815000812132,40.876300016242645,13.257800097455856,34.05396279621379,MEDIUM
1492,Home,169,136,5.033687843629502,151.01063530888504,30.20212706177701,12.212762370662062,33.57379425382561,MEDIUM
1903,Home,165,57,5.242772000043204,157.28316000129612,31.456632000259226,23.739792001555344,31.471900742324916,MEDIUM
1901,Electronics,227,88,6.392766967160182,191.78300901480546,38.356601802961094,3.1396108177665383,35.50888076573183,MEDIUM
1958,Food,288,95,8.068703696997643,242.06111090992928,48.41222218198586,2.4733330919151513,35.69346586703445,MEDIUM
1957,Sports,224,87,7.888908963684663,236.66726891053992,47.33345378210799,60.00072269264791,28.394293942438473,MEDIUM
1010,Home,105,71,3.1372552440635704,94.11765732190712,18.823531464381425,7.941188786288535,33.46874635039175,MEDIUM
1459,Food,151,52,4.705006288478068,141.15018865434203,28.230037730868407,18.38022638521045,32.09347463993382,MEDIUM
1487,Food,107,93,3.684605557050598,110.53816671151795,22.10763334230359,25.645800053821546,29.039743425250077,MEDIUM
1426,Electronics,198,141,6.454450362613401,193.63351087840203,38.72670217568041,34.360213054082436,30.67650828130778,MEDIUM
1045,Electronics,136,77,5.389332641450375,161.67997924351124,32.33599584870225,58.015975092213495,25.235035401971352,MEDIUM
1458,Clothing,158,85,5.178682163176828,155.36046489530483,31.07209297906097,28.432557874365784,30.509692431689217,MEDIUM
1483,Sports,160,135,5.598215452508314,167.94646357524942,33.589292715049886,41.535756290299304,28.580536307924884,MEDIUM
1533,Sports,157,65,5.686193118921321,170.58579356763963,34.11715871352793,47.70295228116754,27.610740035819102,MEDIUM
1009,Sports,126,107,5.770235806558222,173.10707419674668,34.621414839349335,81.72848903609602,21.83619599337576,MEDIUM
1948,Sports,91,59,5.2957118585047,158.871355755141,31.774271151028202,99.64562690616918,17.183714377106387,MEDIUM
1985,Food,122,112,4.025505952677973,120.76517858033918,24.153035716067837,22.91821429640703,30.30674937117888,MEDIUM
1461,Clothing,107,57,4.793093189782327,143.7927956934698,28.75855913869396,65.55135483216375,22.32378878593414,MEDIUM
1907,Food,213,50,6.555976347336396,196.6792904200919,39.33585808401838,23.01514850411027,32.48943997281793,MEDIUM
1531,Clothing,141,81,4.185392896693825,125.56178690081475,25.11235738016295,9.674144280977714,33.688593515648286,MEDIUM
1908,Electronics,116,54,5.893993264744148,176.81979794232444,35.36395958846489,96.18375753078934,19.681054047664478,MEDIUM
1012,Sports,91,52,6.410874466426825,192.32623399280476,38.465246798560955,139.7914807913657,14.194631399594368,MEDIUM
1636,Electronics,225,92,4.036487875823022,121.09463627469067,24.218927254938137,0.0,55.74152751644856,LOW
1649,Clothing,462,99,6.7009284048003,201.02785214400902,40.205570428801806,0.0,68.94567022519448,LOW
1638,Home,169,109,4.215131778046887,126.4539533414066,25.29079066828132,0.0,40.093645679164844,LOW
1631,Electronics,475,109,5.906621086725523,177.1986326017657,35.43972652035314,0.0,80.41822778635824,LOW
1640,Home,462,132,2.296307700760081,68.88923102280243,13.777846204560488,0.0,201.1925491723419,LOW
1637,Sports,331,51,5.194654821754445,155.83964465263335,31.16792893052667,0.0,63.71934447190235,LOW
1505,Electronics,301,129,3.4843526627028805,104.53057988108641,20.906115976217283,0.0,86.38620402060806,LOW
1644,Sports,394,83,6.313475367077521,189.40426101232563,37.88085220246513,0.0,62.40619897791426,LOW
1643,Food,260,132,6.321492484234622,189.64477452703866,37.928954905407736,0.0,41.12952766271929,LOW
1634,Electronics,194,81,4.485342581548077,134.5602774464423,26.912055489288463,0.0,43.251991675749004,LOW
1635,Electronics,408,142,4.044270701214748,121.32812103644243,24.265624207288486,0.0,100.88345468008659,LOW
1506,Home,499,111,2.6725511983407095,80.17653595022128,16.035307190044257,0.0,186.712980581929,LOW
1647,Sports,471,51,7.726516344754834,231.79549034264502,46.35909806852901,0.0,60.95890812678337,LOW
1508,Sports,445,104,6.189854278905078,185.69562836715235,37.13912567343047,0.0,71.8918378283238,LOW
1645,Clothing,442,59,3.611143081078672,108.33429243236016,21.666858486472034,0.0,122.39891637524696,LOW
1651,Clothing,327,105,2.0792418344391357,62.37725503317407,12.475451006634815,0.0,157.26886338269858,LOW
1502,Sports,226,80,5.15006048452425,154.5018145357275,30.900362907145503,0.0,43.88297975899934,LOW
1652,Food,250,128,3.738609935057251,112.15829805171754,22.43165961034351,0.0,66.86977361712158,LOW
1491,Sports,226,147,3.5910533402859897,107.73160020857969,21.54632004171594,0.0,62.93418074987476,LOW
1496,Food,246,93,6.250115995454103,187.50347986362308,37.50069597272462,0.0,39.35926952058541,LOW
1495,Electronics,250,71,4.805817425994397,144.17452277983193,28.83490455596639,0.0,52.020286631731786,LOW
1677,Food,353,112,4.758453270813664,142.75359812440993,28.55071962488199,0.0,74.18376937000777,LOW
1494,Sports,413,57,2.2122403057715254,66.36720917314577,13.273441834629153,0.0,186.68857941089044,LOW
1679,Sports,346,148,6.142875221587131,184.28625664761392,36.85725132952279,0.0,56.32541562688688,LOW
1680,Sports,460,56,4.679596476826304,140.3878943047891,28.077578860957825,0.0,98.29907392185477,LOW
1490,Electronics,310,84,4.7007436235743,141.022308707229,28.2044617414458,0.0,65.94701281842842,LOW
1673,Home,185,85,3.3191759856718215,99.57527957015465,19.91505591403093,0.0,55.73672525910219,LOW
1681,Sports,236,76,6.047311506465881,181.41934519397643,36.28386903879529,0.0,39.02560662662491,LOW
1489,Clothing,449,130,4.349087499869621,130.47262499608863,26.094524999217725,0.0,103.24004748431949,LOW
1488,Home,381,51,6.833201007553792,204.99603022661375,40.99920604532275,0.0,55.75717728467549,LOW
1682,Clothing,288,141,4.644335329861786,139.33005989585357,27.866011979170715,0.0,62.01102623840273,LOW
1683,Clothing,261,135,4.740105022316119,142.2031506694836,28.44063013389672,0.0,55.06207115058174,LOW
1684,Food,215,63,5.19090459617035,155.7271378851105,31.1454275770221,0.0,41.41859978675369,LOW
1674,Electronics,322,87,4.14956761897445,124.48702856923349,24.897405713846698,0.0,77.59844628814149,LOW
1497,Electronics,268,107,4.020857535739513,120.62572607218539,24.12514521443708,0.0,66.65244854309658,LOW
1653,Sports,388,122,5.451203110158576,163.5360933047573,32.70721866095146,0.0,71.17694794327944,LOW
1662,Electronics,283,56,5.3869815656182904,161.60944696854872,32.321889393709746,0.0,52.53405762629869,LOW
1656,Electronics,401,58,7.435191632614205,223.05574897842615,44.611149795685236,0.0,53.93270541152264,LOW
1657,Clothing,453,148,6.100009567902863,183.0002870370859,36.60005740741718,0.0,74.26217860109651,LOW
1659,Food,315,122,4.3617391225438125,130.85217367631438,26.170434735262877,0.0,72.21889965218476,LOW
1503,Food,378,96,6.769734523001307,203.0920356900392,40.618407138007846,0.0,55.83675382183477,LOW
1660,Sports,175,77,3.49080838563571,104.7242515690713,20.94485031381426,0.0,50.13165452452378,LOW
1661,Clothing,460,111,6.930479333607954,207.91438000823862,41.582876001647726,0.0,66.37347546356906,LOW
1001,Sports,491,133,2.4070878579448576,72.21263573834572,14.442527147669146,0.0,203.980921751319,LOW
1671,Electronics,348,142,4.078369555416325,122.35108666248975,24.470217332497953,0.0,85.32821640398788,LOW
1663,Food,452,129,4.654020597873609,139.62061793620828,27.924123587241656,0.0,97.12032649931024,LOW
1664,Food,460,65,6.203571554666635,186.10714663999903,37.22142932799981,0.0,74.1508332653897,LOW
1499,Electronics,273,118,5.689765128932859,170.69295386798575,34.13859077359715,0.0,47.980890917935376,LOW
1668,Clothing,300,89,3.22416958045327,96.7250874135981,19.345017482719623,0.0,93.04721495381905,LOW
1669,Electronics,223,66,4.026212698570569,120.78638095711706,24.157276191423414,0.0,55.38703906010032,LOW
1670,Food,317,101,5.275694264761873,158.27082794285622,31.654165588571246,0.0,60.08687844505111,LOW
1629,Home,322,67,6.761655266400149,202.84965799200447,40.5699315984009,0.0,47.62147541003376,LOW
1540,Electronics,431,72,5.717885890917442,171.53657672752325,34.307315345504655,0.0,75.37750983884106,LOW
1628,Home,439,69,7.50181153272528,225.0543459817584,45.01086919635168,0.0,58.5191987408565,LOW
1626,Home,266,80,6.138722953314487,184.16168859943463,36.83233771988693,0.0,43.33148800213868,LOW
1561,Electronics,318,135,5.562251170206483,166.8675351061945,33.3735070212389,0.0,57.17109678601499,LOW
1562,Sports,301,109,5.7740252776543,173.220758329629,34.644151665925804,0.0,52.130010785522806,LOW
1563,Home,343,61,5.8199542229750305,174.59862668925092,34.91972533785019,0.0,58.93517145649748,LOW
1566,Food,332,87,4.287245968995057,128.61737906985172,25.723475813970346,0.0,77.438990531682,LOW
1530,Clothing,428,121,3.1164345067891945,93.49303520367583,18.698607040735165,0.0,137.33643337204623,LOW
1571,Clothing,259,137,3.497393189875907,104.92179569627721,20.984359139255446,0.0,74.0551564947691,LOW
1527,Electronics,477,119,4.661804257144135,139.85412771432405,27.970825542864812,0.0,102.32089845235471,LOW
1575,Sports,348,116,5.673226923393943,170.1968077018183,34.039361540363664,0.0,61.34075098688508,LOW
1577,Home,309,56,4.364361145151184,130.93083435453553,26.18616687090711,0.0,70.80074029696185,LOW
1578,Clothing,372,101,5.550557836693229,166.51673510079686,33.30334702015937,0.0,67.02029074281671,LOW
1687,Electronics,167,54,4.210447334102897,126.3134200230869,25.262684004617384,0.0,39.663244009102904,LOW
1525,Home,388,70,5.4894239426258,164.682718278774,32.9365436557548,0.0,70.68136913003751,LOW
1580,Home,492,122,5.196165605938725,155.88496817816173,31.176993635632346,0.0,94.68520391992331,LOW
1581,Sports,365,64,6.401663934479236,192.0499180343771,38.40998360687542,0.0,57.01642631287112,LOW
1582,Electronics,329,70,5.614787056212981,168.44361168638943,33.68872233727789,0.0,58.59527649155433,LOW
1524,Sports,339,79,2.4918509711301757,74.75552913390527,14.951105826781054,0.0,136.04344879671797,LOW
1584,Food,225,115,5.350351256731239,160.51053770193715,32.10210754038743,0.0,42.05331373653816,LOW
1560,Electronics,439,64,2.5096691535792868,75.2900746073786,15.05801492147572,0.0,174.92345529843996,LOW
1559,Home,294,92,5.015105851542529,150.45317554627587,30.090635109255174,0.0,58.62289026453399,LOW
1558,Electronics,197,71,4.245758131152746,127.37274393458237,25.474548786916476,0.0,46.39925165650297,LOW
1549,Clothing,343,101,7.36196226351675,220.8588679055025,44.1717735811005,0.0,46.5908391978298,LOW
1542,Clothing,436,134,4.825526885368743,144.76580656106228,28.95316131221246,0.0,90.3528278584408,LOW
1543,Home,493,51,5.7564672790580556,172.69401837174166,34.53880367434834,0.0,85.6428041888689,LOW
1544,Electronics,462,140,5.060743533690579,151.82230601071737,30.364461202143474,0.0,91.29093322440775,LOW
1546,Sports,398,114,5.3404608175587125,160.21382452676139,32.04276490535228,0.0,74.52540400473117,LOW
1547,Clothing,304,124,6.544976710256525,196.34930130769575,39.26986026153915,0.0,46.44783525716854,LOW
1537,Food,445,63,3.779684983680645,113.39054951041935,22.67810990208387,0.0,117.73467945645048,LOW
1548,Electronics,376,116,6.445593942347518,193.36781827042554,38.673563654085115,0.0,58.33442245402429,LOW
1550,Food,451,111,5.895813100154605,176.87439300463814,35.37487860092763,0.0,76.49496216021052,LOW
1557,Sports,379,84,6.014132231171356,180.42396693514067,36.084793387028135,0.0,63.018235288482046,LOW
1535,Sports,323,87,3.903954566971502,117.11863700914506,23.423727401829012,0.0,82.73661858994627,LOW
1552,Clothing,186,75,4.727986994554123,141.83960983662368,28.367921967324737,0.0,39.340209737091484,LOW
1534,Food,497,125,5.378430881168358,161.35292643505073,32.27058528701015,0.0,92.40613312335374,LOW
1553,Sports,292,117,5.931517717282196,177.94553151846588,35.58910630369318,0.0,49.228547214690536,LOW
1555,Sports,484,104,5.175497160587148,155.26491481761445,31.052982963522894,0.0,93.51758584388661,LOW
